lat_stf,lat_saf,lat_pf,lon
-35.23450003430537,-54.850948659116405,-56.18941937891473,-146.4166717529297
-35.22836715547706,-54.84703930959079,-56.156902632545105,-146.3333282470703
-35.22265472819145,-54.8441440091646,-56.12645037235617,-146.25
-35.216240696141746,-54.841917163009555,-56.09631526984023,-146.1666717529297
-35.20855811740566,-54.84081751737645,-56.06865418197827,-146.0833282470703
-35.2004488317382,-54.840787744732346,-56.04379552257544,-146.0
-35.190544844026924,-54.84184283927635,-56.02198587630371,-145.9166717529297
-35.17928460501278,-54.84378017559252,-56.00261769393975,-145.8333282470703
-35.167140599499724,-54.84700495845215,-55.98529998574938,-145.75
-35.15318386208232,-54.85117104627048,-55.971116048730444,-145.6666717529297
-35.138457234212744,-54.85639496344106,-55.9594380285374,-145.5833282470703
-35.12376116344747,-54.86275181992344,-55.95038750671204,-145.5
-35.109111497818475,-54.87018940019859,-55.94345666560756,-145.4166717529297
-35.09510496202601,-54.87894621829718,-55.93898377082965,-145.3333282470703
-35.080265017733154,-54.8884982885549,-55.93643017996765,-145.25
-35.06479426522734,-54.89933778026958,-55.938640311046036,-145.1666717529297
-35.0507077057904,-54.91138345852941,-55.94244324603408,-145.0833282470703
-35.03743473877142,-54.924612221440306,-55.94764902732149,-145.0
-35.025658061012386,-54.93873369676936,-55.95616782670299,-144.9166717529297
-35.014206463563156,-54.95429966946757,-55.96626814801016,-144.8333282470703
-35.00355871004613,-54.97079891194742,-55.97828566650443,-144.75
-34.99440206465477,-54.98841809017947,-55.992946130283286,-144.6666717529297
-34.98584661393779,-55.00775764375346,-56.0092140255193,-144.5833282470703
-34.97750331358093,-55.02854896807796,-56.02731407088998,-144.5
-34.96863250770266,-55.05085955297715,-56.04850554914491,-144.4166717529297
-34.95954281375522,-55.07411448775565,-56.071865526448256,-144.3333282470703
-34.951114973525726,-55.09897929723932,-56.096616949328656,-144.25
-34.94412076919797,-55.12530892416703,-56.121361341417575,-144.1666717529297
-34.93705148181376,-55.15294391639648,-56.148417043097226,-144.0833282470703
-34.92934712626105,-55.18202080720736,-56.17803333801356,-144.0
-34.9214765171189,-55.2122979937323,-56.20875814319286,-143.9166717529297
-34.91414958351714,-55.24351272373604,-56.24132034170564,-143.8333282470703
-34.90743303840542,-55.27591699937454,-56.27529200463067,-143.75
-34.90048348974298,-55.3099230156752,-56.31084983004043,-143.6666717529297
-34.89368321398578,-55.344683707546714,-56.35012617328179,-143.5833282470703
-34.88675666871314,-55.379891268866395,-56.39078162845059,-143.5
-34.880406426517204,-55.41493704353481,-56.432820020394765,-143.4166717529297
-34.87392434705502,-55.450780685053076,-56.47701459444809,-143.3333282470703
-34.86750882650809,-55.48685748134762,-56.52414994972303,-143.25
-34.8603739141703,-55.52288403531232,-56.576397011074015,-143.1666717529297
-34.85193252880526,-55.55862343580424,-56.63106210336903,-143.0833282470703
-34.84334624675636,-55.59382856026738,-56.686402027333635,-143.0
-34.833655495980004,-55.62997035061872,-56.74392427562194,-142.9166717529297
-34.823239535511696,-55.666575429847406,-56.80264823229013,-142.8333282470703
-34.81143298237412,-55.70260546437017,-56.86277327158252,-142.75
-34.79963962977104,-55.73773026833879,-56.92185491037958,-142.6666717529297
-34.788125668766206,-55.77224629793216,-56.98222834779681,-142.5833282470703
-34.77644060914478,-55.807042723156144,-57.04294535271915,-142.5
-34.765058524932385,-55.84232302433599,-57.10462728925061,-142.4166717529297
-34.753650718988354,-55.878155102813906,-57.1662273288572,-142.3333282470703
-34.74224151084873,-55.91378680930566,-57.22518615842075,-142.25
-34.730832593335876,-55.9489625973508,-57.28132516065392,-142.1666717529297
-34.7198354470793,-55.984882881527845,-57.335475252318,-142.0833282470703
-34.708149401590724,-56.021762157369544,-57.39062864490287,-142.0
-34.69671732605659,-56.05807364493239,-57.443365396267524,-141.9166717529297
-34.68575846072437,-56.093758546183345,-57.495339979553556,-141.8333282470703
-34.67574957824888,-56.129774693492436,-57.54727195500066,-141.75
-34.666213122213115,-56.165954466715476,-57.600163978563195,-141.6666717529297
-34.65661838899003,-56.20219857753269,-57.65044247244611,-141.5833282470703
-34.647092784943816,-56.23676958401998,-57.70142430092711,-141.5
-34.637132954765654,-56.27154423552215,-57.75211293057368,-141.4166717529297
-34.62787118285211,-56.3053467493545,-57.80237013247487,-141.3333282470703
-34.61808740623413,-56.339961527625924,-57.85463870218401,-141.25
-34.60776549067656,-56.37528237290693,-57.907651667393054,-141.1666717529297
-34.59722798301218,-56.4099504415068,-57.96032984177692,-141.0833282470703
-34.586568842909735,-56.443262568966624,-58.012230287683074,-141.0
-34.5758857427661,-56.47659895708531,-58.063382676972275,-140.9166717529297
-34.564983035134674,-56.50972717088365,-58.114178165388694,-140.8333282470703
-34.55401014831751,-56.54275729456905,-58.164859727038696,-140.75
-34.542980070719636,-56.574976822812715,-58.21423892658644,-140.6666717529297
-34.5316895690965,-56.60604775120972,-58.262787778423785,-140.5833282470703
-34.52139379700655,-56.637580202891485,-58.30858855049025,-140.5
-34.512254553404645,-56.667709343092774,-58.353039867831704,-140.4166717529297
-34.50329779312934,-56.69665247806165,-58.39558608911235,-140.3333282470703
-34.49576805596628,-56.72343547985877,-58.43701916007558,-140.25
-34.489970202752936,-56.74841754261569,-58.47492269089613,-140.1666717529297
-34.485476268649734,-56.77174347039884,-58.511623682151594,-140.0833282470703
-34.48116016206708,-56.79479459294145,-58.54538513423273,-140.0
-34.477344262440155,-56.81623090423604,-58.57816967981834,-139.9166717529297
-34.47377022138137,-56.83651343544955,-58.609521296591986,-139.8333282470703
-34.46943806223978,-56.855296591972326,-58.6371243881969,-139.75
-34.464678677230076,-56.87322856631439,-58.66378240248093,-139.6666717529297
-34.45910824378331,-56.89058042917302,-58.68810599522195,-139.5833282470703
-34.45228711816579,-56.906517130214276,-58.71159530365488,-139.5
-34.4432078402425,-56.921044007272734,-58.73233528910912,-139.4166717529297
-34.433284759702296,-56.93341769191533,-58.75159138776217,-139.3333282470703
-34.422544504536525,-56.94445263594336,-58.767249677858224,-139.25
-34.41104339795558,-56.954473334847286,-58.78110838028909,-139.1666717529297
-34.39889644743062,-56.963533787533926,-58.793843437090544,-139.0833282470703
-34.38651266554675,-56.97082966539595,-58.80521956802886,-139.0
-34.374090453893,-56.976825600814145,-58.81512903239571,-138.9166717529297
-34.36145435136462,-56.981182578547724,-58.823698344810914,-138.8333282470703
-34.34973779626624,-56.98414636696037,-58.831896228723,-138.75
-34.338346024791605,-56.98530530213046,-58.83827776490065,-138.6666717529297
-34.32797943074866,-56.98472372383036,-58.8430004854219,-138.5833282470703
-34.318282277668175,-56.982578426349306,-58.846458512824256,-138.5
-34.3098658957515,-56.97864867952976,-58.84995142549013,-138.4166717529297
-34.30150930809175,-56.973262227065135,-58.85290545800796,-138.3333282470703
-34.29372235667348,-56.96623795157807,-58.85500886495782,-138.25
-34.28613252786942,-56.95713172993333,-58.85752394996623,-138.1666717529297
-34.278605163210905,-56.94566792800102,-58.85924496551459,-138.0833282470703
-34.271261984107774,-56.932041792600444,-58.86103046422281,-138.0
-34.26449399113024,-56.91608253772506,-58.862794691410436,-137.9166717529297
-34.258419346636984,-56.898297649598824,-58.863471391373416,-137.8333282470703
-34.252763465060546,-56.87841606367201,-58.863762233236265,-137.75
-34.24571794459008,-56.85694771590056,-58.86344681064497,-137.6666717529297
-34.23842678523357,-56.83311630413015,-58.863450106312975,-137.5833282470703
-34.22978836926624,-56.80789810026763,-58.86390961141601,-137.5
-34.22079672760854,-56.781130546152696,-58.864199137309235,-137.4166717529297
-34.21162920386282,-56.75379907793049,-58.86464576901162,-137.3333282470703
-34.200390545215974,-56.72531634585567,-58.86573683815238,-137.25
-34.18635560745074,-56.695392831906645,-58.86558820631137,-137.1666717529297
-34.17154553647605,-56.66486563582479,-58.86532926465259,-137.0833282470703
-34.15580375805523,-56.63345327586725,-58.8648195706137,-137.0
-34.138736530763126,-56.60037671400337,-58.86447836048388,-136.9166717529297
-34.12059564119503,-56.566244917756876,-58.864662015063836,-136.8333282470703
-34.10185000068507,-56.53149103329506,-58.865013691079675,-136.75
-34.08404092824437,-56.49405380481134,-58.866218238751514,-136.6666717529297
-34.06522563517619,-56.455973749202805,-58.868428617028336,-136.5833282470703
-34.046082477405584,-56.41571424767664,-58.871000178301756,-136.5
-34.026183202207825,-56.3753373353023,-58.875148076767225,-136.4166717529297
-34.00574506965683,-56.333685092034585,-58.880043118971365,-136.3333282470703
-33.9857259020099,-56.28979376554909,-58.885875113317354,-136.25
-33.96725968055624,-56.24573618939314,-58.89329781170665,-136.1666717529297
-33.94888599222089,-56.199824642504325,-58.90206016793664,-136.0833282470703
-33.931400856954916,-56.15345757241392,-58.91199336938336,-136.0
-33.91429627071192,-56.107382291460794,-58.92126080957879,-135.9166717529297
-33.89760581553508,-56.06089791694015,-58.93071047500327,-135.8333282470703
-33.88147352496153,-56.013402500749685,-58.9411889658361,-135.75
-33.865950772577285,-55.96734942653192,-58.95158084775195,-135.6666717529297
-33.85237278560272,-55.92257182847886,-58.96095386827224,-135.5833282470703
-33.84113397951479,-55.88034167160223,-58.97003403518145,-135.5
-33.83188799726899,-55.83892856052102,-58.97755604927291,-135.4166717529297
-33.82405991968023,-55.79955612624974,-58.985319772128285,-135.3333282470703
-33.817502407489414,-55.763900104124076,-58.99407879989193,-135.25
-33.81254433969131,-55.72957986893897,-59.00280576509983,-135.1666717529297
-33.808848798741735,-55.69872158478597,-59.0103884199435,-135.0833282470703
-33.80574343942039,-55.669182533620734,-59.0171112428645,-135.0
-33.80252101807366,-55.641919588554885,-59.02459389710132,-134.9166717529297
-33.79906235371948,-55.61780209106531,-59.03359854753686,-134.8333282470703
-33.795044128549996,-55.59641954657471,-59.04326795874869,-134.75
-33.79053505500999,-55.577313264799706,-59.05342554913205,-134.6666717529297
-33.78554771533087,-55.5599635800777,-59.06386243265982,-134.5833282470703
-33.778710084487095,-55.544486973079636,-59.075169755357074,-134.5
-33.770344036588384,-55.53125271681966,-59.08691981212172,-134.4166717529297
-33.76101452595342,-55.519571439702666,-59.09801378497371,-134.3333282470703
-33.75125575338091,-55.50803676409274,-59.10887442921834,-134.25
-33.74098126470306,-55.49834792752745,-59.11943196755868,-134.1666717529297
-33.73037801802683,-55.4893348498235,-59.13088305167209,-134.0833282470703
-33.719543094984004,-55.48240653470288,-59.14303156026875,-134.0
-33.709850011389086,-55.47688964713398,-59.156427369941895,-133.9166717529297
-33.7004760627183,-55.47089347763668,-59.16882820782837,-133.8333282470703
-33.6921440947203,-55.465388737515376,-59.18034330209937,-133.75
-33.68505454395183,-55.46152888173569,-59.192165689905686,-133.6666717529297
-33.67859740180313,-55.457335089098216,-59.204781443605974,-133.5833282470703
-33.67390915424525,-55.45318785083777,-59.216587773689724,-133.5
-33.67024224389377,-55.44923916569462,-59.228509956356504,-133.4166717529297
-33.66723114094825,-55.44499021143298,-59.24089802477095,-133.3333282470703
-33.66566123435106,-55.441518825803485,-59.25238139809333,-133.25
-33.6655969388733,-55.43862613503895,-59.26416995922303,-133.1666717529297
-33.667142601097275,-55.436441157213174,-59.27561390369657,-133.0833282470703
-33.67017398635756,-55.43426021721417,-59.28677198199787,-133.0
-33.67359169010552,-55.43263649591483,-59.29780367574575,-132.9166717529297
-33.67801454582752,-55.431541236611686,-59.308448196147054,-132.8333282470703
-33.68220413865235,-55.43123023445222,-59.318666947152884,-132.75
-33.686119984020415,-55.43085778527368,-59.32855975511003,-132.6666717529297
-33.68939476827674,-55.431353234958806,-59.338375613777714,-132.5833282470703
-33.69215038298299,-55.43233771635321,-59.348985689262456,-132.5
-33.69443924273133,-55.43340678695227,-59.35945477751407,-132.4166717529297
-33.69582209198143,-55.4351999854621,-59.370028241374506,-132.3333282470703
-33.69638205526997,-55.43735425790991,-59.380700328833626,-132.25
-33.69458608005833,-55.44058987921087,-59.392007721904314,-132.1666717529297
-33.69072925471334,-55.44431572343937,-59.40370943209903,-132.0833282470703
-33.68489145863834,-55.4496826033197,-59.416414806191035,-132.0
-33.677526489473095,-55.45539281211833,-59.42813139933128,-131.9166717529297
-33.66908783671297,-55.46217889927892,-59.44027106169881,-131.8333282470703
-33.660573045160405,-55.47031149785144,-59.453683099452356,-131.75
-33.65185751758555,-55.479895750698375,-59.46745930776814,-131.6666717529297
-33.64303352584283,-55.49122799274573,-59.48116693388218,-131.5833282470703
-33.634236406779586,-55.50371396450769,-59.49432500389307,-131.5
-33.62679952856514,-55.51718328287572,-59.507041541970814,-131.4166717529297
-33.62121147016999,-55.53211828026613,-59.51937267174796,-131.3333282470703
-33.616558470461094,-55.54833167341019,-59.53147642514903,-131.25
-33.613630659449875,-55.5643132388991,-59.5425645632298,-131.1666717529297
-33.61164401319712,-55.581079398967596,-59.55246985821497,-131.0833282470703
-33.610955401808276,-55.59748256870048,-59.560981092646436,-131.0
-33.61105802046979,-55.614001275639474,-59.569106184944275,-130.9166717529297
-33.611444582535476,-55.630953658497525,-59.57621717156135,-130.8333282470703
-33.61150980582733,-55.6480722205601,-59.58194057811925,-130.75
-33.61140856348437,-55.66551680030855,-59.586648210974595,-130.6666717529297
-33.61121945411019,-55.68336966372461,-59.59085685351539,-130.5833282470703
-33.61034193463215,-55.700310823803854,-59.59459375534527,-130.5
-33.60830452442589,-55.718018646736404,-59.598071512225665,-130.4166717529297
-33.60476110122821,-55.7366821069566,-59.60069602167374,-130.3333282470703
-33.599975014224874,-55.75663815481531,-59.60201620328993,-130.25
-33.594214019085776,-55.77794014479957,-59.60319289194843,-130.1666717529297
-33.58782021246679,-55.799481997582426,-59.60322563331173,-130.0833282470703
-33.580977420352745,-55.82183474176565,-59.60243695531571,-130.0
-33.57447784985184,-55.84468338546719,-59.60106691655658,-129.9166717529297
-33.568434090925486,-55.8682203685922,-59.5999851082494,-129.8333282470703
-33.56275030829919,-55.89260796874919,-59.597974627980896,-129.75
-33.55691024568766,-55.917451906591076,-59.59449387454481,-129.6666717529297
-33.550930562305275,-55.9418582509056,-59.590577729871036,-129.5833282470703
-33.545028808222035,-55.96753614115335,-59.5865178951805,-129.5
-33.53954842953875,-55.9925747778218,-59.582036290185584,-129.4166717529297
-33.534600529014746,-56.01667679715198,-59.57676506370462,-129.3333282470703
-33.53003623016717,-56.03985500865511,-59.57202253807579,-129.25
-33.52552841459422,-56.062800929550555,-59.566764886021815,-129.1666717529297
-33.52170966684503,-56.0855873757401,-59.56240192509201,-129.0833282470703
-33.518309609641896,-56.108182447633624,-59.55865023417868,-129.0
-33.51590374135467,-56.13133458082007,-59.55540484931313,-128.9166717529297
-33.514394414984146,-56.15461187038892,-59.552039019838624,-128.8333282470703
-33.51284140108333,-56.177266245207875,-59.549052132946265,-128.75
-33.51165751336112,-56.19898800637987,-59.54759110058004,-128.6666717529297
-33.51131568840152,-56.22048973614156,-59.54592275093893,-128.5833282470703
-33.51144146560992,-56.24240821234553,-59.544134713556396,-128.5
